e4:5f:01:63:71:64>6,3;e4:5f:01:63:71:e5>-2.4,12.6;e4:5f:01:63:71:55>-2.4,6;e4:5f:01:63:71:b5>3,9.6;e4:5f:01:63:71:a3>0,0
0,0&e4:5f:01:63:71:a3,-44;-44;-42;-43;-42;-42;-42;-42;-42;-42;-42;-42;-42;-42;-42;-42;-42;-42;-42;-42
-1.8,0&e4:5f:01:63:71:a3,-69;-67;-66;-66;-67;-68;-67;-68;-66;-66;-65;-66;-66;-64;-63;-63;-63;-63;-63;-64;-64;-65;-64;-64
-1.8,1.8&e4:5f:01:63:71:a3,-68;-74;-70;-66;-77;-70;-70;-70;-67;-69;-67;-69;-68;-68;-68;-69;-69;-67;-69;-68;-69;-69;-71
-1.8,3.6&e4:5f:01:63:71:a3,-71;-71;-90;-81;-75;-70;-69;-66;-66;-66;-66;-67;-69;-70;-69;-68;-65;-64;-64;-66;-67
-1.8,5.4&e4:5f:01:63:71:a3,-72;-73;-69;-68;-67;-68;-70;-70;-68;-68;-66;-69;-69;-70;-71;-67;-68
-1.8,7.2&e4:5f:01:63:71:a3,-74;-73;-72;-71;-70;-70;-70;-70;-71;-71;-70;-71;-71;-71;-70
-1.8,9&e4:5f:01:63:71:a3,-79;-81;-82;-81;-79;-78;-77;-79;-84;-87;-88;-86;-87;-94;-90;-88;-86;-85;-83;-85;-86;-86;-86;-87;-88;-87;-86
-1.8,10.8&e4:5f:01:63:71:a3,-79;-77;-76;-77;-78;-81;-89;-84;-80;-78;-78;-77;-78;-78;-78;-78;-79;-79;-78;-77;-77;-77;-77;-77;-75;-75;-77
-1.8,12.6&e4:5f:01:63:71:a3,-91;-74;-75;-79;-80;-80;-83;-75;-74;-74;-78;-83;-84;-86;-78
0,12.6&e4:5f:01:63:71:a3,-72;-74;-72;-74;-73;-73;-72;-73;-73;-73;-73;-73;-73;-73;-72;-73;-73;-73;-72;-73;-72;-72;-73;-73;-72;-72;-72;-73;-72;-72;-72;-72;-73
0,10.8&e4:5f:01:63:71:a3,-69;-68;-68;-70;-71;-72;-72;-68;-69;-70;-72;-75;-75;-74;-73;-71;-71;-71;-71;-72;-72;-73;-73;-74;-74;-75
0,9&e4:5f:01:63:71:a3,-67;-66;-70;-68;-67;-67;-69;-68;-66;-66;-68;-67;-67;-67;-68;-69;-69;-68;-69;-68;-69;-68
0,7.2&e4:5f:01:63:71:a3,-74;-72;-74;-71;-71;-70;-70;-72;-72;-71;-70;-71;-77;-80;-77;-77;-76;-76;-76;-74;-75;-74;-75
0,5.4&e4:5f:01:63:71:a3,-68;-67;-80;-70;-69;-68;-68;-68;-68;-68;-67;-68;-67;-68;-71
0,3.6&e4:5f:01:63:71:a3,-74;-77;-79;-77;-72;-74;-71;-76;-73;-78;-75;-71;-75;-75;-70;-80;-74;-74;-73;-75;-75;-71;-79;-73;-71;-77;-71
0,1.8&e4:5f:01:63:71:a3,-63;-63;-62;-59;-58;-59;-60;-63;-75;-56;-57;-57;-58;-59;-63;-63;-62;-62;-62;-66;-71;-67;-65;-62;-63;-64;-64
1.8,1.8&e4:5f:01:63:71:a3,-72;-71;-70;-71;-69;-69;-69;-68;-70;-72;-70;-71;-69;-71
1.8,3.6&e4:5f:01:63:71:a3,-73;-74;-76;-73;-74;-73;-74;-75;-76;-72;-73;-73;-72;-72;-72;-73;-74;-74;-74;-74
1.8,5.4&e4:5f:01:63:71:a3,-73;-68;-66;-68;-70;-70;-72;-73;-73;-78;-72;-71;-72;-70;-68;-72;-72;-71;-72;-71;-71;-72;-71;-72;-71
1.8,7.2&e4:5f:01:63:71:a3,-75;-76;-75;-72;-72;-73;-72;-72;-73;-76;-76;-76;-76;-76;-73;-73;-72;-72;-72;-73;-79;-79;-78
1.8,9&e4:5f:01:63:71:a3,-71;-71;-71;-71;-72;-72;-72;-71;-70;-70;-71;-72;-71;-70;-71;-71;-71;-71;-71;-71;-71;-71;-72;-71;-71;-72
1.8,10.8&e4:5f:01:63:71:a3,-83;-84;-97;-83;-82;-75;-72;-76;-75;-74;-74;-78;-78;-78;-79;-81
3.6,10.8&e4:5f:01:63:71:a3,-86;-88;-82;-84;-87;-84;-83;-82;-81;-82;-81;-82;-83;-83;-81;-85;-83;-85;-85;-87;-87;-84;-83;-83;-82;-81
3.6,9&e4:5f:01:63:71:a3,-82;-86;-82;-79;-76;-77;-78;-77;-78;-78;-76;-75;-74;-73;-73;-73;-73;-73;-74;-74;-74;-73;-73;-73;-73;-73;-72;-73;-73;-74;-73;-73;-73
3.6,7.2&e4:5f:01:63:71:a3,-76;-71;-73;-74;-74;-73;-72;-71;-70;-70;-70;-69;-69;-69;-69;-70;-71;-71;-70;-70;-70;-70;-70;-71;-73;-75;-77;-77;-77;-75;-74;-73;-73;-72;-72;-72;-73;-76;-77
3.6,5.4&e4:5f:01:63:71:a3,-91;-78;-78;-74;-71;-75;-75;-75;-76;-77;-76;-77;-74;-72;-70;-71;-72;-70;-69;-70;-72;-71;-71;-71;-72;-71;-71;-70;-69;-68;-65;-66;-67;-67
3.6,3.6&e4:5f:01:63:71:a3,-66;-71;-67;-69;-66;-69;-67;-68;-70;-70;-72;-70;-70;-69;-71;-71;-72;-73;-70;-69;-70;-70;-71;-71
3.6,1.8&e4:5f:01:63:71:a3,-68;-67;-67;-68;-69;-69;-74;-77;-76;-80;-78;-79;-80;-77;-76;-82;-77;-75
5.4,1.8&e4:5f:01:63:71:a3,-71;-72;-72;-72;-77;-78;-77;-77;-77;-77;-77;-76;-77;-77;-77;-77;-77;-77;-80;-79;-79;-78;-78;-78;-76
5.4,3.6&e4:5f:01:63:71:a3,-69;-72;-70;-69;-69;-70;-69;-69;-70;-70;-70;-69;-69;-69;-69;-70;-70;-70;-71;-73;-75;-76;-76;-75;-75;-75;-75;-74;-74
5.4,5.4&e4:5f:01:63:71:a3,-69;-70;-68;-68;-69;-69;-68;-69;-70;-71;-70;-73;-71;-69;-69;-70;-71;-71;-71;-71;-71;-72;-73;-74
5.4,7.2&e4:5f:01:63:71:a3,-73;-74;-72;-71;-71;-72;-73;-78;-78;-80;-80;-77;-77;-75;-75;-74;-73;-74;-83;-85;-84;-83;-83;-83;-81;-81;-81;-82
5.4,9&e4:5f:01:63:71:a3,-68;-69;-71;-71;-71;-71;-71;-71;-71;-71;-72;-71;-72;-74;-74;-73;-73;-73;-77;-77
0,0&e4:5f:01:63:71:e5,-76;-76;-77;-77;-82;-79;-74;-77;-74;-77;-76;-74;-77;-74;-76;-80;-77;-79;-76;-75;-76;-77;-77;-76;-79;-74
-1.8,0&e4:5f:01:63:71:e5,-75;-76;-77;-78;-79;-76;-76;-74;-74;-74;-76;-76;-77;-77;-78;-78;-79;-79;-79;-80
-1.8,1.8&e4:5f:01:63:71:e5,-69;-69;-68;-70;-69;-70;-68;-68;-68;-69;-69;-67;-69;-68;-68;-68;-69;-69;-68;-68;-68;-69;-70;-70;-70;-70
-1.8,3.6&e4:5f:01:63:71:e5,-76;-77;-74;-70;-70;-72;-83;-87;-88;-89;-81;-78;-72;-72;-73;-74;-76;-71;-70;-68;-68;-68;-68;-69;-69
-1.8,5.4&e4:5f:01:63:71:e5,-72;-69;-71;-70;-72;-71;-74;-74;-76;-76;-78;-77;-78;-74;-76;-76;-75;-75;-79;-82;-88;-80;-81;-76;-74
-1.8,7.2&e4:5f:01:63:71:e5,-67;-67;-65;-65;-65;-65;-65;-65;-65;-65;-65;-66;-66;-66;-67;-67;-67;-67;-67;-66;-65;-63
-1.8,9&e4:5f:01:63:71:e5,-72;-67;-68;-68;-70;-70;-70;-72;-71;-70;-71;-69;-67;-66;-65;-65;-64;-63;-63;-65;-69;-70;-71;-77;-77;-77;-76
-1.8,10.8&e4:5f:01:63:71:e5,-74;-78;-70;-62;-63;-61;-60;-62;-66;-66;-63;-63;-64;-64;-63;-62;-61;-61;-60;-61;-61;-63;-64;-64;-65;-64
-1.8,12.6&e4:5f:01:63:71:e5,-46;-51;-52;-54;-54;-55;-55;-55;-56;-57;-59;-69;-69;-74;-61;-60;-61;-61;-65
0,12.6&e4:5f:01:63:71:e5,-58;-58;-58;-57;-57;-59;-58;-58;-58;-58;-58;-58;-58;-59;-59;-58;-58;-58;-58;-58;-59;-58;-59;-59;-58;-58;-58;-59;-58;-58
0,10.8&e4:5f:01:63:71:e5,-67;-69;-69;-86;-72;-70;-70;-71;-70;-75;-69;-70;-70;-71;-70
0,9&e4:5f:01:63:71:e5,-62;-62;-63;-61;-64;-64;-63;-65;-63;-64;-64;-63;-64;-63;-65;-65;-64;-64;-65;-65;-64;-65;-64;-64
0,7.2&e4:5f:01:63:71:e5,-68;-70;-68;-67;-71;-70;-65;-69;-66;-66;-68;-66;-67;-67;-67;-66;-66;-66;-69;-74;-75;-73;-72;-72;-72
0,5.4&e4:5f:01:63:71:e5,-59;-59;-60;-60;-61;-61;-61;-60;-60;-61;-60;-60;-60;-60;-60;-60;-60;-60;-60;-60
0,3.6&e4:5f:01:63:71:e5,-62;-64;-62;-64;-62;-62;-63;-61;-63;-63;-62;-62;-63;-64;-62;-63;-62;-63;-63;-63;-63;-63;-63;-62;-63;-63;-63;-63
0,1.8&e4:5f:01:63:71:e5,-70;-69;-78;-79;-80;-81;-90;-84;-80;-77;-74;-72;-73;-74;-69;-69;-69;-69;-68;-68;-67;-67
1.8,1.8&e4:5f:01:63:71:e5,-72;-71;-70;-70;-72;-72;-72;-73;-73;-73;-73;-74;-73;-73;-73;-73;-72;-70;-70;-70;-70;-70;-70;-71;-71;-71;-70;-70
1.8,3.6&e4:5f:01:63:71:e5,-72;-72;-74;-76;-74;-74;-74;-74;-75;-75;-75;-74;-74;-74;-73;-73;-73;-73;-73;-72
1.8,5.4&e4:5f:01:63:71:e5,-76;-79;-77;-77;-77;-72;-74;-72;-79;-72;-75;-71;-79;-75;-76;-73;-73;-73;-72;-72;-73;-74
1.8,7.2&e4:5f:01:63:71:e5,-72;-72;-72;-74;-74;-73;-76;-77;-75;-77;-72;-73;-73;-70;-71;-72;-72;-71;-71;-71;-71;-71;-70;-70;-70
1.8,9&e4:5f:01:63:71:e5,-64;-66;-65;-66;-66;-65;-65;-67;-66;-67;-65;-65;-65;-65;-65;-65;-65;-65;-65;-65;-66;-65;-65;-65;-65;-66;-66;-66;-65;-65;-65;-65
1.8,10.8&e4:5f:01:63:71:e5,-72;-72;-72;-71;-72;-69;-73;-71;-71;-70;-70;-69;-68;-68;-75;-79;-84;-81;-75;-73;-74;-74;-75;-73;-73;-73
3.6,10.8&e4:5f:01:63:71:e5,-75;-71;-72;-73;-72;-74;-74;-73;-73;-73;-74;-73;-74;-73;-73;-73;-73;-73;-73;-74;-74;-75;-75;-75;-75;-76;-76;-77;-75
3.6,9&e4:5f:01:63:71:e5,-76;-82;-71;-69;-64;-65;-66;-66;-66;-68;-67;-67;-67;-67;-67;-69;-68;-68;-68;-68;-67;-67
3.6,7.2&e4:5f:01:63:71:e5,-72;-72;-72;-71;-72;-72;-70;-70;-70;-70;-70;-70;-69;-69;-68;-69;-69;-70;-70;-71;-72;-71;-71;-70;-70;-69
3.6,5.4&e4:5f:01:63:71:e5,-71;-72;-69;-69;-70;-71;-74;-76;-76;-74;-75;-76;-71;-73;-73;-73;-73;-73;-73;-72;-74;-73;-72;-72;-72;-73;-72
3.6,3.6&e4:5f:01:63:71:e5,-62;-62;-62;-63;-62;-63;-63;-63;-64;-62;-62;-62;-62;-62;-63;-63;-62;-61;-62;-62;-62;-62;-61;-62;-62
3.6,1.8&e4:5f:01:63:71:e5,-77;-72;-73;-72;-73;-72;-75;-78;-79;-80;-79;-89;-91;-81;-73;-72;-69;-69;-70;-69;-68;-68;-69;-71;-71;-70;-71;-71;-71;-72;-75
5.4,1.8&e4:5f:01:63:71:e5,-71;-72;-79;-80;-79;-77;-73;-73;-74;-77;-78;-78;-79;-79;-80;-79;-80;-82;-83;-84;-81;-81;-78;-79;-79;-79;-81;-82;-83;-85;-87
5.4,3.6&e4:5f:01:63:71:e5,-78;-76;-76;-76;-78;-78;-78;-78;-77;-77;-77;-76;-76;-75;-75;-75;-75;-75;-76;-78;-91;-86;-85;-87;-85;-84
5.4,5.4&e4:5f:01:63:71:e5,-70;-71;-69;-73;-75;-75;-82;-81;-79;-76;-75;-73;-73;-72;-69;-70;-72;-73;-73;-72;-72;-72;-71
5.4,7.2&e4:5f:01:63:71:e5,-74;-72;-71;-71;-73;-73;-76;-76;-76;-70;-70;-70;-69;-70;-71;-73;-78;-81;-80;-88;-93;-84;-83
5.4,9&e4:5f:01:63:71:e5,-74;-72;-72;-72;-72;-74;-70;-68;-66;-67;-66;-67;-68;-68;-68;-68;-67;-68;-67;-70;-70;-66
0,0&e4:5f:01:63:71:64,-62;-61;-63;-63;-62;-62;-65;-63;-63;-63;-64;-63;-63;-63;-63;-64;-64;-63;-64;-63;-64;-63;-64
-1.8,0&e4:5f:01:63:71:64,-64;-63;-64;-63;-63;-64;-65;-65;-66;-66;-66;-67;-67;-66;-66;-66;-67;-67;-67;-66;-66;-66;-66
-1.8,1.8&e4:5f:01:63:71:64,-72;-69;-76;-77;-72;-75;-74;-77;-78;-77;-80;-84;-84;-79;-79;-74;-75;-80;-74;-74
-1.8,3.6&e4:5f:01:63:71:64,-71;-70;-68;-66;-65;-65;-70;-73;-75;-80;-78;-78;-78;-70;-67;-67;-66;-67;-69;-70;-69;-68;-67;-68;-67;-66;-64;-64;-64
-1.8,5.4&e4:5f:01:63:71:64,-64;-65;-77;-76;-79;-79;-89;-80;-80;-73;-80;-83;-78;-77;-78
-1.8,7.2&e4:5f:01:63:71:64,-78;-73;-69;-69;-71;-70;-70;-70;-70;-71;-69;-71;-70;-70;-70;-71;-78;-81
-1.8,9&e4:5f:01:63:71:64,-68;-71;-72;-70;-69;-69;-70;-71;-71;-71;-72;-71;-71;-71;-71;-70;-70;-71;-71;-72;-72;-72;-73;-76;-78;-79
-1.8,10.8&e4:5f:01:63:71:64,-70;-70;-74;-75;-84;-88;-84;-79;-77;-73;-73;-72;-71;-70;-69;-68;-68;-67;-66;-66;-67;-67;-67;-67;-67;-67
-1.8,12.6&e4:5f:01:63:71:64,-80;-85;-83;-86;-81;-76;-74;-74;-75;-77;-77;-75;-77;-81;-77;-74;-76;-77;-86;-91;-87;-91;-84;-86;-89;-89
0,12.6&e4:5f:01:63:71:64,-73;-72;-75;-75;-73;-73;-73;-73;-73;-76;-74;-74
0,10.8&e4:5f:01:63:71:64,-68;-67;-69;-70;-72;-73;-72;-72;-71;-71;-72;-76;-76;-76;-71;-70;-71;-73;-74;-72;-70;-70;-71;-72;-74
0,9&e4:5f:01:63:71:64,-73;-74;-70;-72;-70;-74;-69;-71;-72;-74;-71;-72;-72;-71;-71;-71;-72;-74;-76;-74;-78;-79;-83;-80;-78;-78
0,7.2&e4:5f:01:63:71:64,-69;-69;-72;-72;-72;-72;-71;-70;-71;-69;-68;-69;-70;-69;-68;-68;-73
0,5.4&e4:5f:01:63:71:64,-69;-64;-64;-65;-69;-66;-66;-66;-66;-66;-66;-65;-65;-65;-66;-65;-65;-65;-65;-65;-65;-66;-65;-66;-65;-65
0,3.6&e4:5f:01:63:71:64,-72;-76;-74;-72;-72;-71;-73;-72;-82;-75;-76;-77;-77;-74;-74
0,1.8&e4:5f:01:63:71:64,-71;-71;-72;-71;-67;-72;-85;-75;-69;-65;-67;-66;-68;-69;-69;-70;-71;-72;-66;-66;-67;-71;-72;-72;-72
1.8,1.8&e4:5f:01:63:71:64,-68;-69;-64;-70;-72;-71;-71;-74;-76;-74;-79;-78;-73;-74;-77;-77;-75;-78;-71;-71;-72;-70;-69;-68;-68;-68;-68;-68;-70
1.8,3.6&e4:5f:01:63:71:64,-65;-61;-63;-63;-64;-62;-62;-62;-62;-63;-63;-63;-63;-63;-63;-63;-63;-63;-64
1.8,5.4&e4:5f:01:63:71:64,-62;-64;-63;-63;-63;-64;-65;-66;-69;-65;-63;-63;-62;-62;-62;-62;-62;-62
1.8,7.2&e4:5f:01:63:71:64,-76;-73;-74;-71;-70;-71;-71;-69;-70;-73;-69;-69;-70;-75;-79;-83;-92;-79;-77;-80;-76;-74;-70;-70;-70;-68;-67;-67;-70
1.8,9&e4:5f:01:63:71:64,-77;-72;-71;-72;-75;-75;-73;-74;-71;-72;-72;-72;-71;-70;-71;-71;-70;-70;-70;-70;-71;-70;-70;-71;-73
1.8,10.8&e4:5f:01:63:71:64,-75;-73;-72;-71;-72;-70;-70;-67;-69;-71;-72;-76;-81;-82;-78;-75;-74;-76;-81;-78;-78;-77;-85;-84;-82;-81;-81;-81;-81
3.6,10.8&e4:5f:01:63:71:64,-80;-77;-74;-80;-78;-77;-74;-74;-75;-75;-76;-77;-75;-75;-76;-76;-74;-75;-75;-73;-72;-72;-72;-72;-72;-72;-71;-71;-71;-72;-72;-71;-72;-72;-72
3.6,9&e4:5f:01:63:71:64,-75;-77;-85;-87;-89;-83;-88;-79;-90;-84;-84;-93;-87;-87;-87;-81;-87;-85;-85;-84;-82;-84;-83;-83;-82;-81;-82;-84;-82;-78;-79;-79;-78;-80;-81
3.6,7.2&e4:5f:01:63:71:64,-68;-67;-68;-68;-67;-67;-68;-68;-68;-68;-68;-69;-70;-71;-71;-71;-69;-69;-68;-69;-69;-70;-70;-70;-70;-68;-67;-67;-67;-67;-67;-68;-67;-68;-70;-70;-69;-68
3.6,5.4&e4:5f:01:63:71:64,-72;-73;-73;-67;-66;-66;-66;-66;-66;-67;-67;-69;-70;-72;-71;-72;-74;-74;-75;-79;-82;-76;-76;-78;-80;-80;-78
3.6,3.6&e4:5f:01:63:71:64,-58;-57;-57;-58;-59;-57;-57;-57;-59;-59;-61;-60;-58;-58;-59;-58;-58;-59;-59;-58;-59;-58;-57;-57;-57;-58;-57;-57;-57;-57;-58;-57;-57;-58
3.6,1.8&e4:5f:01:63:71:64,-67;-66;-66;-65;-67;-66;-65;-65;-66;-67;-68;-78;-82;-73;-69;-65;-66;-66;-66;-66;-67;-66;-65;-66;-69;-71;-71;-79;-82;-77
5.4,1.8&e4:5f:01:63:71:64,-66;-64;-63;-64;-59;-60;-59;-59;-58;-58;-58;-58;-58;-58;-58;-57;-57;-57;-57;-57;-57;-56;-56;-56;-56;-56;-56;-56;-56;-56;-57
5.4,3.6&e4:5f:01:63:71:64,-59;-59;-58;-58;-58;-57;-58;-58;-60;-60;-60;-59;-59;-59;-59;-59;-59;-60;-60;-60;-60;-59;-59;-58;-59;-60;-61;-60;-60;-60;-60
5.4,5.4&e4:5f:01:63:71:64,-85;-88;-76;-86;-70;-66;-66;-64;-63;-62;-62;-62;-60;-61;-61;-62;-60;-64;-64;-64;-65;-65;-64;-64;-63;-62;-62;-62;-63;-64
5.4,7.2&e4:5f:01:63:71:64,-74;-78;-77;-86;-83;-89;-81;-81;-82;-79;-77;-74;-79;-85;-83;-75;-77;-75;-74;-73;-74;-74;-74;-75;-81;-79;-76;-76;-74;-75;-74;-73;-73;-74;-74;-75;-74
5.4,9&e4:5f:01:63:71:64,-67;-68;-69;-69;-69;-70;-70;-70;-70;-71;-71;-71;-71;-71;-70;-71;-70;-69;-68;-69;-69;-71;-74;-74;-67;-67;-74;-82;-66;-65;-65;-65;-67;-67
0,0&e4:5f:01:63:71:55,-67;-69;-67;-66;-68;-67;-67;-70;-69;-68;-68;-68;-68;-66;-66;-66;-66;-67;-66;-70
-1.8,0&e4:5f:01:63:71:55,-69;-70;-69;-68;-68;-69;-70;-71;-71;-72;-76;-76;-75;-76;-75;-75;-73;-73;-73;-72;-72;-72;-75
-1.8,1.8&e4:5f:01:63:71:55,-65;-66;-67;-65;-65;-63;-64;-65;-65;-64;-65;-65;-65;-65;-65;-65;-65;-65;-64;-65
-1.8,3.6&e4:5f:01:63:71:55,-70;-69;-63;-74;-78;-72;-74;-77;-74;-70;-70;-74;-69;-66;-67
-1.8,5.4&e4:5f:01:63:71:55,-62;-67;-63;-64;-64;-61;-61;-61;-62;-63;-64;-66;-66;-66;-66;-64;-64;-65;-65;-65;-66;-66;-64;-64;-65
-1.8,7.2&e4:5f:01:63:71:55,-65;-84;-63;-61;-61;-61;-61;-61;-61;-61;-61;-61;-61;-61;-63;-62;-62;-62;-62;-61;-61;-61;-61;-61;-62;-63;-63;-62;-62
-1.8,9&e4:5f:01:63:71:55,-63;-62;-61;-62;-62;-64;-65;-65;-64;-65;-66;-66;-68;-69;-74;-75;-73;-73;-72;-69;-69;-69;-69;-69;-68;-67;-66
-1.8,10.8&e4:5f:01:63:71:55,-72;-71;-70;-71;-72;-71;-70;-71;-71;-71;-75;-75;-74;-74;-76;-77;-75;-73;-73;-78;-77;-79
-1.8,12.6&e4:5f:01:63:71:55,-78;-84;-86;-83;-84;-77;-69;-67;-66;-66;-68;-68;-70;-70;-70;-72;-74;-74;-71;-72;-72;-70;-69
0,12.6&e4:5f:01:63:71:55,-62;-62;-62;-63;-62;-62;-61;-61;-61;-62;-62;-62;-62;-62;-62;-62;-62;-62;-62;-62;-61;-61;-61;-61
0,10.8&e4:5f:01:63:71:55,-67;-64;-70;-76;-80;-75;-71;-70;-71;-72;-74;-73;-77;-78;-79;-79;-78;-77;-79;-80;-82;-78;-80;-79;-81;-81
0,9&e4:5f:01:63:71:55,-65;-63;-68;-65;-64;-66;-63;-64;-65;-65;-65;-65;-65;-65;-65;-64;-64;-66;-65;-64;-64;-64;-65;-64;-64
0,7.2&e4:5f:01:63:71:55,-63;-71;-79;-79;-77;-73;-68;-69;-70;-71;-71;-68;-67;-67;-70;-66;-66;-66;-66;-66
0,5.4&e4:5f:01:63:71:55,-59;-59;-60;-59;-59;-56;-57;-58;-58;-59;-59;-59;-60;-60;-59;-59;-60;-61;-61;-61;-60;-61;-60;-60;-61;-61;-60;-61;-61;-62;-62;-61
0,3.6&e4:5f:01:63:71:55,-65;-65;-65;-67;-68;-63;-63;-66;-69;-66;-68;-64;-69;-66;-72;-66;-65;-64;-64;-62;-62;-62;-63;-65;-64;-61;-63
0,1.8&e4:5f:01:63:71:55,-74;-66;-69;-76;-70;-66;-64;-62;-65;-76;-76;-71;-73
1.8,1.8&e4:5f:01:63:71:55,-65;-66;-69;-72;-68;-68;-69;-70;-69;-73;-79;-84;-80;-79;-75;-71;-72;-73;-78;-73;-75;-74;-75;-75;-72;-72;-73
1.8,3.6&e4:5f:01:63:71:55,-64;-64;-61;-64;-63;-65;-64;-63;-64;-64;-63;-65;-65;-65;-64;-64;-64;-64;-64;-64;-64;-64;-64;-64;-64;-64;-64;-64;-63;-63;-63;-63
1.8,5.4&e4:5f:01:63:71:55,-72;-70;-68;-66;-67;-65;-70;-69;-70;-69;-67;-66;-68;-67
